ChainID,SubChainID,StoreID,BikoretNo,PriceUpdateDate,ItemCode,ItemType,ItemName,ManufactureName,ManufactureCountry,ManufactureItemDescription,UnitQty,Quantity,UnitMeasure,BisWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,itemStatus,LastUpdateDate,LastUpdateTime
7.2907E+12,1,91,0,2018/11/05 13:23,600,0,סנדוויץ` עובד,קבוצת אסם סחר שות. מוגבלת,,,יח`,1,,0,1,3.5,3.5,0,1,,
7.2907E+12,1,91,0,2020/04/22 07:12,2003,0,אבוקדו,צמח שיווק תוצרת חקלאית אגשח בע,,,"ק""ג",1,,1,1,15.9,15.9,1,1,,
7.2907E+12,1,91,0,2020/02/23 12:12,2004,0,אבטיח,יבולי החמישה ו.ב,,,"ק""ג",1,,1,1,5.9,5.9,1,1,,
7.2907E+12,1,91,0,2020/03/16 11:55,2007,0,בטטה,החקלאי תלמי אל-בועז חדד,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,91,0,2020/05/03 13:39,2009,0,בננות,גליל שוק מקומי אגשח בעמ,,,"ק""ג",1,,1,1,7.9,7.9,1,1,,
7.2907E+12,1,91,0,2020/04/30 16:12,2010,0,בצל יבש,אום אל נור לגידולים חקלאיים בע,,,"ק""ג",1,,1,1,3.9,3.9,1,1,,
7.2907E+12,1,91,0,2017/05/11 08:38,7.29001E+12,1,בצל ירוק,א.אדמה (2007) בעמ,,,יח`,1,,0,1,6,6,1,1,,
7.2907E+12,1,91,0,2020/04/19 12:07,2014,0,גזר ארוז,גזר שליט (חוות מיכאל)בעמ,,,"ק""ג",1,,1,1,5.9,5.9,1,1,,
7.2907E+12,1,91,0,2020/04/05 11:05,2015,0,דלעת,שוסטר תעשיות מזון בעמ,,,"ק""ג",1,,1,1,13.9,13.9,1,1,,
7.2907E+12,1,91,0,2020/04/19 12:07,2016,0,דלורית,שוסטר תעשיות מזון בעמ,,,"ק""ג",1,,1,1,10.9,10.9,1,1,,
7.2907E+12,1,91,0,2019/10/02 13:36,2017,0,תפוח זהוב,בראשית - אגודה שיתופית חקלאית,,,"ק""ג",1,,1,1,9.9,9.9,1,1,,
7.2907E+12,1,91,0,2020/01/12 10:46,2019,0,חסה עגולה,הירוקים של רצון בעמ,,,יח`,1,,0,1,5.9,5.9,1,1,,
7.2907E+12,1,91,0,2019/12/15 08:01,2020,0,חסה רגילה,הירוקים של רצון בעמ,,,יח`,1,,0,1,4.9,4.9,1,1,,
7.2907E+12,1,91,0,2020/02/03 12:16,2021,0,חצילים,שיווק רפול אוליאל,,,"ק""ג",1,,1,1,6.9,6.9,1,1,,
7.2907E+12,1,91,0,2017/05/09 06:58,7.29001E+12,1,ירק,א.אדמה (2007) בעמ,,,יח`,1,,0,1,3.9,3.9,1,1,,
